证券简称,id,year,YBR,x2,x4,OCFDR,ROE,CLTLR,CATAR,DER,DR,YoO,RDR,TAT,IFR,GIC
华岭股份,430139,2018,0,3.5294,3.529,0.6201,12.1573,88.5358,66.0338,0.267946742,21.1323,17,0,0.3475,0.14635358,1.035425251
微创光电,430198,2021,0.034834904,8.3497,8.0472,0.7273,15.0506,99.9694,83.9677,0.111845412,10.0594,20,0.111407033,0.4269,0.306355494,1.178632852
微创光电,430198,2020,0.041664091,4.7509,4.2717,-0.0539,19.5516,97.4161,85.7841,0.227525378,18.5353,19,0.108438613,0.5383,0.233660742,1.09204247
微创光电,430198,2019,0.020794111,4.9139,4.5509,0.0308,19.2784,100,84.7851,0.208519535,17.2541,18,0.116859462,0.5569,0.29914898,1.012780441
微创光电,430198,2018,0,3.828,3.5504,0.556,23.2002,100,82.653,0.275374724,21.5917,17,0.114615312,0.5839,0.281334683,1.302107326
天润科技,430564,2021,0,1.6094,0.9252,0.1063,31.0987,100,93.5283,1.387316421,58.112,22,0.096532065,0.6656,0.189210808,1.463054777
天润科技,430564,2020,0.01940848,1.3707,0.7057,0.0318,19.3529,97.2993,92.1583,2.236220105,69.0998,21,0.094395399,0.4746,0.134816622,1.344103401
天润科技,430564,2019,0.03694964,1.3256,0.6018,-0.0342,12.0443,100,91.2021,2.205313334,68.8018,20,0.068041825,0.4695,0.092522545,0.871966391
天润科技,430564,2018,0,4.8413,4.3344,0.8429,19.7935,100,93.9328,0.2407334,19.4025,19,0,0.7252,0.281421623,1.335210682
凤凰光学,600071,2021,0.328967962,0.9942,0.7967,0.0205,2.8496,97.8199,63.0787,2.153223301,64.8588,24,0.041522523,0.7974,0.049445696,1.128332527
凤凰光学,600071,2020,0.367929015,1.4404,1.2055,0.0808,0.9739,74.3563,66.1029,1.868754418,61.7178,23,0.049869773,0.9056,0.045491641,1.45022581
凤凰光学,600071,2018,0.120908017,1.285,1.0271,-0.0902,8.2415,98.2664,60.6757,1.056925924,48.053,21,0,0.8398,0.01246183,1.059956872
同方股份,600100,2021,0.236862979,1.1868,0.8415,-0.0209,0.6328,63.3795,50.4131,2.59701162,67.0244,24,0.053739796,0.4169,0.058343809,1.124416568
同方股份,600100,2020,0.222325516,1.1896,0.8519,0.0494,1.8431,64.8672,51.5038,2.534762858,66.7458,23,0.042498079,0.367,0.058189784,0.92781615
同方股份,600100,2018,0.414031962,1.0239,0.717,0.0117,0.4814,78.1503,48.8568,1.825425563,61.0548,21,0,0.4288,0.113972642,0.956394538
波导股份,600130,2021,0.012163526,3.3544,3.1256,-0.4627,3.7259,97.9432,78.051,0.316923785,23.7567,26,0.015703027,0.6246,-0.289729079,1.330960076
波导股份,600130,2020,0.018379956,5.7998,5.56,0.1371,3.1382,95.859,72.1212,0.149058767,12.9722,25,0.014543778,0.515,-0.31293737,0.884504436
波导股份,600130,2019,0,4.3374,4.0524,0.4403,3.8527,96.2543,68.7703,0.197207051,16.4723,24,0.010194017,0.5763,-0.40409769,0.374967572
上海贝岭,600171,2021,0.00053645,5.1385,4.2809,0.1368,16.6702,63.8822,46.6692,0.167553984,14.2173,33,0.13165307,0.3664,0.303853014,1.516232012
上海贝岭,600171,2020,0.001933223,11.9209,11.0881,0.425,8.8007,59.4964,66.4344,0.104427682,9.3669,32,0.122116295,0.2881,0.250801644,1.120208387
上海贝岭,600171,2019,0,8.2185,7.4603,0.4095,4.232,81.8458,62.1172,0.102959288,9.2347,31,0.156900509,0.2875,0.125616481,1.395943698
上海贝岭,600171,2018,0.026873664,6.1228,5.6585,0.0572,8.1875,83.3561,60.6806,0.13650247,11.8895,30,0,0.2316,0.141130726,1.10367459
生益科技,600183,2021,0.170076478,1.4279,1.0577,0.2279,17.9513,88.2033,52.9262,0.780065424,42.0218,36,0.05367882,0.8667,0.151040711,1.109224901
生益科技,600183,2020,0.173695117,1.6573,1.2577,0.2738,19.0172,85.0421,56.0798,0.699723058,39.7897,35,0.050504973,0.9318,0.167610534,1.105166089
生益科技,600183,2019,0.178262604,2.0256,1.5628,0.2212,16.1102,62.4962,59.3794,0.944068284,46.907,34,0.049183375,0.9314,0.159299699,1.114358128
生益科技,600183,2018,0.12878052,2.0745,1.6832,0.0924,19.4248,63.642,66.035,1.067261003,50.0163,33,0,0.961,0.17442782,1.259211736
福日电子,600203,2021,0.187918228,1.1388,0.8867,0.0478,0.4722,95.3066,71.2882,2.558197395,65.6835,22,0.021117144,1.6597,-0.000449992,1.145639123
福日电子,600203,2020,0.19451841,1.2669,1.0303,0.0299,2.1214,95.9962,75.2314,2.202861053,61.8583,21,0.033680288,1.5042,-0.000641521,1.03534856
福日电子,600203,2019,0.183653489,1.1252,0.8379,-0.0507,2.0294,97.1223,79.1251,2.693856404,72.4065,20,0.042665791,1.6932,-0.006114484,1.339646097
铜峰电子,600237,2021,0.080636974,1.9039,1.5004,0.1294,0.7188,95.9478,58.1028,0.483109824,31.8062,25,0.0331679,0.4935,-0.213809039,1.030447953
铜峰电子,600237,2019,0.125997538,1.6758,1.2683,0.0098,0.7684,95.9092,52.663,0.501626825,32.7657,23,0.03230318,0.4517,-0.128873692,1.088541878
铜峰电子,600237,2018,0.142180584,1.4763,1.1374,0.0522,1.143,96.0023,52.2802,0.60136038,36.8889,22,0,0.3909,-0.12370207,1.377406893
航天信息,600271,2021,0.046482214,2.153,2.0741,0.3743,8.4359,98.6739,73.3297,0.66217951,34.5173,21,0.027440469,0.9229,0.388235752,0.643364858
航天信息,600271,2020,0.018901334,2.7649,2.6287,0.1719,12.3716,72.0491,75.1353,0.731739518,37.7165,20,0.028232186,1.5206,0.341552743,1.213456589
航天信息,600271,2019,0.034965173,2.922,2.7241,0.2535,15.145,70.3715,75.2194,0.706371892,36.5811,19,0.018476756,1.3641,0.330329754,0.939020702
航天信息,600271,2018,0,3.1645,2.9663,0.4202,16.0087,68.6035,80.3156,0.703748209,36.996,18,0,1.5971,0.317027706,1.161659668
大恒科技,600288,2021,0.024872239,1.8007,1.228,0.0733,3.434,97.6281,72.7564,0.880475104,41.3872,23,0.059862099,0.6732,0.264810734,0.700337971
大恒科技,600288,2020,0.028678521,1.9276,1.3634,0.0288,4.5752,96.573,70.4114,0.755542388,37.825,22,0.058173164,1.0249,0.246616505,0.989084749
大恒科技,600288,2019,0.059388139,1.8534,1.3036,0.0369,3.2774,97.3088,69.6076,0.788142514,38.5962,21,0.061702697,1.0582,0.248378984,1.12676904
大恒科技,600288,2018,0.072570086,1.8114,1.2872,0.0676,2.2922,96.9864,68.2384,0.794672685,38.8412,20,0,0.9544,0.244754868,1.104167444
华微电子,600360,2021,0.250264542,1.6263,1.4984,0.0974,1.0978,61.8896,49.2682,0.958701693,48.9482,22,0.039965704,0.2898,0.129595049,1.03748777
华微电子,600360,2020,0.266124188,1.8609,1.7506,0.0609,2.4269,74.5633,63.7708,0.850583918,45.9604,21,0.025174161,0.3268,0.142891939,0.969123138
华微电子,600360,2019,0.300871176,1.5844,1.4854,0.197,4.852,82.3249,63.9314,0.955882906,49.0136,20,0.022518648,0.4039,0.147473692,1.045490504
华微电子,600360,2018,0.276620753,1.6267,1.4977,0.0516,4.574,80.2964,63.1349,0.929556141,48.3362,19,0,0.4211,0.175667595,1.171239365
联创光电,600363,2021,0.210903391,1.3264,1.0554,0.1659,9.8163,89.8628,56.9183,1.041057183,47.7509,22,0.033754155,0.6354,0.242843981,0.878765783
联创光电,600363,2020,0.312045371,1.2388,0.9873,0.0093,7.6989,97.9535,59.2829,1.073538527,48.8557,21,0.044303653,0.8001,0.214701033,1.263833703
联创光电,600363,2019,0.237438269,1.3158,0.9994,0.0157,9.6982,98.3651,60.0175,0.973241333,46.3722,20,0.041888418,0.7329,0.20853033,1.144985551
联创光电,600363,2018,0.265829303,1.3992,1.0478,0.0194,9.2762,96.2197,55.1383,0.780996513,40.9554,19,0,0.7403,0.196624856,1.201624854
华胜天成,600410,2021,0.107568441,1.4406,1.2254,0.1163,2.7346,82.6052,47.8833,0.806256111,40.2371,23,0.027079304,0.3979,0.125304108,0.852709042
华胜天成,600410,2020,0.146078164,1.3449,1.1186,0.0384,3.4594,93.6289,56.3821,0.928639284,44.774,22,0.021651317,0.4544,0.104045824,0.875750623
华胜天成,600410,2018,0.283819424,1.2349,1.1133,-0.1362,4.7209,92.5592,62.3691,1.348560481,54.5641,20,0,0.4906,0.111282877,1.131490995
金证股份,600446,2021,0.140843299,1.7498,1.2052,0.0863,16.8921,80.1692,73.1087,1.169382367,52.1153,23,0.122825277,1.1705,0.138183262,1.157514054
金证股份,600446,2020,0.11196809,1.9061,1.393,0.0207,13.4886,72.7388,74.1342,1.253744945,53.4697,22,0.138442322,1.1674,0.135093074,0.996866946
金证股份,600446,2018,0.16319962,1.8004,1.2292,0.0473,7.8619,81.8907,73.621,1.202518456,49.9342,20,0,1.0951,0.146824019,1.153355075
士兰微,600460,2021,0.188434858,1.1894,0.8125,0.0272,1.9803,69.0493,44.5101,1.546646636,54.1954,24,0.137841579,0.4565,0.083592511,1.376132513
士兰微,600460,2020,0.264669293,1.1259,0.7061,0.0284,0.427,72.4264,42.7713,1.383581181,52.451,23,0.110507079,0.3651,0.112412957,1.027997592
士兰微,600460,2019,0.252816806,1.3957,0.9402,0.0612,5.6319,67.7474,45.7644,1.147385966,48.3991,22,0.114553978,0.4208,0.127745356,1.103605737
士兰微,600460,2018,0.240190757,1.158,0.8208,0.1145,6.6304,76.6191,43.6629,1.17229791,49.213,21,0,0.4835,0.128436684,1.154412506
湘邮科技,600476,2021,0.207975833,1.4597,1.254,0.2872,2.7106,90.9834,81.4891,1.587857385,61.358,21,0.0367139,0.8319,-0.242850835,1.158794683
湘邮科技,600476,2019,0.365236588,1.4674,1.2083,-0.0152,0.7571,93.3069,77.696,1.312131031,56.7464,19,0.01032706,0.657,-0.264455462,1.13621034
湘邮科技,600476,2018,0.373421234,1.6713,1.2755,-0.2446,1.0692,95.0238,81.1087,1.044099077,51.0727,18,0,0.7162,-0.205838313,0.983848287
中国软件,600536,2021,0.277433774,1.356,1.0408,0.0311,2.9771,93.3652,84.5881,2.513864671,66.8132,27,0.224765084,0.9597,0.06926434,1.272967474
中国软件,600536,2020,0.052987634,1.5672,1.2447,0.2483,2.7673,87.7075,81.1605,1.751990038,59.0468,26,0.2520852,0.9361,0.084667241,1.26151932
中国软件,600536,2019,0.087260445,1.6463,1.2734,0.0426,5.1503,87.2801,78.3706,1.413193063,54.5409,25,0.196684069,0.8417,0.103040216,0.933272414
中国软件,600536,2018,0.036338671,1.8128,1.4226,0.0225,3.5915,81.808,77.3051,1.304216434,52.1267,24,0,0.8796,0.107275659,1.091222342
凯盛科技,600552,2021,0.458157064,1.1177,0.6987,0.0269,4.8073,87.9528,61.6181,1.862909819,62.6796,21,0.050938745,0.7015,0.105282095,1.121588855
凯盛科技,600552,2020,0.371738273,1.3744,0.8475,0.017,3.9451,76.3348,63.659,1.68514258,60.6789,20,0.063856739,0.6985,0.097788011,1.48228148
凯盛科技,600552,2019,0.386965281,1.2313,0.7254,0.0032,1.8049,90.2076,63.3168,1.42857077,57.005,19,0.03700197,0.5401,0.093833652,0.859366262
凯盛科技,600552,2018,0.352953158,1.6697,1.0695,-0.0373,3.2883,70.446,61.1319,1.154480939,51.9717,18,0,0.6996,0.10060302,1.141761778
法拉电子,600563,2021,0.008591528,4.3419,3.7852,0.5004,20.1027,92.0404,77.621,0.244890742,19.4231,23,0.044797552,0.5494,0.485268378,1.125126207
法拉电子,600563,2020,0.002739646,4.9139,4.3563,1.101,17.9223,91.013,76.7592,0.210727431,17.1634,22,0.040067384,0.539,0.545012146,0.976124349
法拉电子,600563,2019,0.003094329,4.779,4.2307,1.1527,19.1064,93.81,75.0026,0.204599973,16.7297,21,0.042101333,0.6074,0.560598774,1.014012301
法拉电子,600563,2018,0.010321493,5.2263,4.4658,1.1922,19.3766,95.3096,64.2572,0.151142927,12.9001,20,0,0.66,0.542657994,1.116010283
恒生电子,600570,2021,0.120677534,1.0949,1.0187,0.2834,29.2646,93.5723,50.6892,1.083300859,49.4766,21,0.386394798,0.4553,0.239540358,1.07769049
恒生电子,600570,2020,0.038928595,1.4303,1.4222,0.3089,36.9651,91.6261,54.3391,0.773866592,41.4633,20,0.478115129,0.5313,0.301581635,1.186632956
恒生电子,600570,2019,0.031566079,1.0803,1.0746,0.3344,20.637,97.0035,47.2363,0.880697536,45.0738,19,0.526858544,0.5407,0.23083854,1.223829947
恒生电子,600570,2018,0.024129931,1.2039,1.1858,0.3136,17.2167,96.7719,51.0886,0.835130286,43.8533,18,0,0.5127,0.235425625,1.22853329
信雅达,600571,2021,0,2.2791,2.0917,0.1351,11.6254,97.6111,82.3849,0.621605747,37.0331,25,0.331165057,0.7984,0.131863296,1.055407069
信雅达,600571,2020,0.003005142,2.7139,2.4244,0.0559,5.9716,92.6029,82.8022,0.52513654,32.9473,24,0.335791894,0.769,0.142663011,0.981099831
信雅达,600571,2019,0.051718467,2.6167,2.289,0.1386,2.1524,95.846,73.704,0.449735274,29.3872,23,0.316672678,0.6454,0.170695524,0.924928603
长电科技,600584,2021,0.192817556,0.681,0.4683,0.2873,10.0233,73.1864,29.1675,1.411858862,58.5201,23,0.043333559,0.803,0.040909275,1.124869497
长电科技,600584,2020,0.486411543,0.5416,0.3869,0.1517,0.7116,84.2712,28.4658,1.658574749,62.3656,22,0.040607581,0.6919,0.007154311,0.986158583
长电科技,600584,2018,0.294664812,0.6489,0.4724,0.1732,4.8911,62.017,27.6895,2.236190359,68.8009,20,0,0.7897,0.032414121,1.245424199
用友网络,600588,2021,0.281667508,1.1035,1.0502,0.192,13.4361,94.6109,51.7569,1.114020113,49.5744,26,0.171414329,0.4943,0.130247047,1.001754342
用友网络,600588,2020,0.252904628,1.1159,1.1134,0.1658,17.2155,98.5743,57.9775,1.288814252,52.7084,25,0.211608823,0.5195,0.141269925,1.104649214
用友网络,600588,2019,0.263336725,1.135,1.132,0.2699,9.8573,97.0827,54.7938,1.151922371,49.7273,24,0.205044857,0.5266,0.101832367,1.214361553
用友网络,600588,2018,0.27036088,1.0512,1.0466,0.1961,6.7448,94.9519,51.8691,1.246835582,51.9664,23,0,0.4845,0.098222462,1.240607422
三安光电,600703,2021,0.126100671,3.3939,2.521,0.2079,3.9531,51.254,41.5223,0.313540355,23.8699,28,0.054382398,0.2463,0.224871957,1.133226144
三安光电,600703,2020,0.065085816,2.2294,1.547,0.3515,6.0402,58.0132,34.5786,0.364922937,26.7358,27,0.023552389,0.2467,0.259952334,0.891879497
三安光电,600703,2019,0.038863767,2.4234,1.929,0.35,13.7996,56.8146,42.6624,0.448985973,30.9862,26,0.017202063,0.2986,0.329104889,0.996503155
三安光电,600703,2018,0.094974505,7.1958,6.0746,0.4687,17.0096,29.2418,45.5604,0.276406138,21.6523,25,0,0.3439,0.263287524,1.338156781
彩虹股份,600707,2020,0.095748074,1.0796,0.9948,0.1027,0.3173,42.3435,23.0567,1.028580234,50.4389,28,0.134909483,0.1431,-0.093276304,3.037471759
彩虹股份,600707,2019,0.084787161,1.1843,1.0628,0.0628,0.2989,38.8476,22.3998,0.956293195,48.6878,27,0.520411397,0.0504,-0.093328218,4.26063732
彩虹股份,600707,2018,0.305057431,1.1422,1.1352,0.0113,0.5499,82.9693,41.3658,0.779251227,43.6488,26,0,0.0209,-0.098727358,1.342956222
东软集团,600718,2021,0.051413547,1.3742,0.8189,0.0703,1.5341,85.7889,57.229,0.952756991,48.5442,30,0.099632792,0.4927,0.28915794,0.911091306
东软集团,600718,2020,0.115196029,1.6669,1.3203,0.0731,0.4229,77.7647,50.7294,0.650492439,39.1344,29,0.119178788,0.5952,0.339117527,1.166690548
东软集团,600718,2019,0.180205328,1.6018,1.236,0.072,1.2398,89.7516,48.304,0.515950182,33.5985,28,0.12763025,0.5414,0.384510138,1.005523021
东软集团,600718,2018,0.068030236,2.1937,1.793,0.0437,12.7277,71.8299,46.876,0.430480944,29.7485,27,0,0.5784,0.416764737,0.921948906
佳都科技,600728,2021,0.018838843,1.6059,1.4839,0.1189,1.7802,96.0917,73.1782,0.909555767,47.4231,20,0.034378452,0.423,0.112981958,0.855269932
佳都科技,600728,2020,0.030255606,1.7089,1.1912,0.007,16.0886,84.1776,71.7201,1.005488401,49.8578,19,0.033158419,0.5786,0.12002837,1.070874653
佳都科技,600728,2019,0,1.972,1.4186,0.045,7.7088,79.737,80.9201,1.075573781,51.4615,18,0.022159701,0.6825,0.033941566,1.085388346
佳都科技,600728,2018,0.134202188,1.6953,0.9773,-0.0701,7.2148,97.8613,78.9502,0.920481486,47.5888,17,0,0.7756,0.018666692,1.513926032
闻泰科技,600745,2021,0.169747707,1.1607,0.8751,0.2146,9.6134,69.6967,41.6236,1.060443091,51.4539,28,0.053418066,0.8272,0.054163726,1.243600555
闻泰科技,600745,2020,0.035440064,0.9921,0.8094,0.1057,10.1159,71.0799,47.3248,2.062816693,67.1098,27,0.076123417,1.0132,0.028122323,2.398494595
闻泰科技,600745,2019,0.204142778,0.9005,0.7767,0.2477,1.7108,99.3926,69.7903,3.675287447,77.9784,26,0.043275313,1.2446,0.008085492,1.024761777
闻泰科技,600745,2018,0.198549765,1.0477,0.6057,0.1923,8.3766,99.416,69.1778,2.048577738,66.4157,25,0,1.4218,0.028234145,1.260813985
浪潮软件,600756,2020,0,1.9896,1.9149,0.076,1.1318,99.2029,62.0094,0.458090939,31.4171,26,0.223139605,0.4343,0.248681492,1.20045868
浪潮软件,600756,2019,0,2.7117,2.5009,0.2178,13.6866,95.334,58.4656,0.292306897,22.6154,25,0.233338036,0.4012,0.271698057,0.931172361
浪潮软件,600756,2018,0.03174283,2.6277,2.3985,-0.026,5.8945,95.0846,64.1276,0.345372255,25.6659,24,0,0.435,0.219669102,0.951583251
浙大网新,600797,2021,0.145481209,1.5708,1.3576,0.2888,1.4719,93.7407,45.8067,0.486149426,31.1091,27,0.081755969,0.5992,0.180380666,1.0151102
浙大网新,600797,2020,0.126424956,1.6837,1.4658,0.187,1.2441,96.7877,48.6513,0.449975528,29.8541,26,0.081923351,0.573,0.186526578,1.053381069
浙大网新,600797,2019,0.093427405,1.5826,1.3698,0.2125,3.9426,96.1335,45.6949,0.450102227,30.0343,25,0.084332158,0.5363,0.18512977,1.093571423
浙大网新,600797,2018,0.110471123,1.6199,1.4505,-0.0333,9.0107,93.0266,42.6865,0.414442149,28.326,24,0,0.6142,0.157199871,0.797441128
宝信软件,600845,2021,0.00111981,1.667,1.2148,0.2235,18.1308,98.3742,76.4296,0.900504192,46.6077,27,0.138526033,0.7821,0.162546179,1.389648519
宝信软件,600845,2020,0.005685675,2.5092,2.2379,0.2958,12.8571,95.4746,69.9637,0.42445249,29.2041,26,0.132286656,0.6949,0.204976921,1.251857895
宝信软件,600845,2019,0.00389572,2.6554,2.418,0.3607,11.7414,96.668,72.6676,0.404277893,28.3095,25,0.115418557,0.6056,0.24685272,1.145593704
宝信软件,600845,2018,0.005293572,2.8485,2.5756,0.2087,9.522,62.9868,77.2575,0.776170996,43.0601,24,0,0.6178,0.218398904,1.205921695
电科数字,600850,2021,0.002182915,1.501,0.9628,0.12,12.0209,99.9548,97.9796,2.003018513,65.3041,28,0.039428379,1.0593,0.226417928,1.045092435
电科数字,600850,2020,0.003136007,1.6012,0.8068,0.2015,13.1127,99.965,97.491,1.665156401,60.9077,27,0.03843211,1.174,0.237503598,1.065096961
电科数字,600850,2019,0.006393242,1.6325,0.7914,0.0214,13.6415,99.9825,97.8818,1.599712171,59.9671,26,0.038132265,1.2244,0.261534728,1.106945573
电科数字,600850,2018,0.036807634,1.6167,0.9352,0.2267,14.6096,100,98.0098,1.644910858,60.6249,25,0,1.2184,0.260218165,1.089204445
航天长峰,600855,2021,0.011398755,1.4479,1.0201,0.117,8.683,97.7204,85.8416,1.65315699,60.6698,29,0.040092806,0.6875,0.115664706,1.065880706
航天长峰,600855,2020,0.009848549,1.8214,1.6474,0.1618,2.9707,98.3458,80.445,0.913960265,44.9086,28,0.035300809,0.8756,0.108361604,1.228411743
航天长峰,600855,2019,0.047915142,1.8414,1.6964,0.0067,7.3743,97.2768,81.5896,0.954350581,45.5484,27,0.025976281,0.9585,0.094883663,1.403062004
航天长峰,600855,2018,0.068737825,1.7729,1.6115,-0.087,1.174,99.9271,88.336,1.096849945,49.8621,26,0,0.8255,0.103445303,1.327189678
环旭电子,601231,2021,0.390047058,1.6474,1.1948,0.076,15.5825,78.9489,79.407,1.567629545,61.0555,18,0.042370581,1.805,0.204782334,1.282012328
环旭电子,601231,2020,0.446144386,1.675,1.2791,0.209,12.8239,93.5557,82.9955,1.129371853,52.9622,17,0.040911918,1.769,0.198283365,1.108908598
环旭电子,601231,2019,0.419894699,1.6887,1.2395,-0.0204,13.0794,98.6523,88.8034,1.141736186,53.304,16,0.044182654,1.7886,0.239895465,1.129422703
环旭电子,601231,2018,0.312182645,1.7738,1.3883,0.1419,16.2548,98.5653,87.9076,1.01148314,50.2806,15,0,1.8131,0.22331437,1.238568587
三六零,601360,2021,0.164718744,4.206,4.1499,0.2589,8.8896,96.4478,68.7773,0.203776628,16.9543,29,0.22358911,0.2978,0.378973824,0.90449693
三六零,601360,2020,0.208148688,4.7146,4.6575,0.5444,22.7037,95.9363,67.9413,0.176648715,15.0211,28,0.192560009,0.407,0.308064433,0.978051472
三六零,601360,2019,0.09018582,3.7865,3.7614,0.7394,17.6608,96.6869,63.2312,0.211355446,17.2711,27,0.208063939,0.521,0.230051165,1.072817599
三六零,601360,2018,0,3.0452,3.0215,0.875,38.0201,92.2873,63.2068,0.295004792,22.4908,26,0,1.0255,0.149688709,5.06283036
晶方科技,603005,2021,0,10.2268,9.8403,1.3111,14.2667,67.1885,67.9282,0.109704279,9.8859,16,0.244946637,0.3653,0.230061755,1.969295229
晶方科技,603005,2020,0,6.701,6.1714,0.4141,5.5991,52.49,49.1488,0.162429801,13.9733,15,0.217583195,0.2447,0.201802769,0.989639706
晶方科技,603005,2019,0,5.6844,5.3208,0.7513,3.8701,49.6351,48.2886,0.206485863,17.1147,14,0.193754885,0.2581,0.291549165,0.900528095
晶方科技,603005,2018,0,4.1211,3.8207,0.7263,5.5208,75.2548,47.3482,0.18017755,15.267,13,0,0.3105,0.276769847,1.227149544
中科曙光,603019,2021,0.036108756,3.8768,3.1222,0.257,10.3103,40.9044,68.1473,0.774726964,42.9744,15,0.077151433,0.5386,0.086755655,1.066621045
中科曙光,603019,2020,0.058080043,1.6863,1.1099,0.2613,14.5814,48.2267,58.9115,2.809558304,72.442,14,0.081455694,0.6364,0.079193656,1.05184908
中科曙光,603019,2019,0.086367448,1.5567,1.1109,0.0692,12.3643,57.3092,61.7673,2.38749178,69.2376,13,0.080519558,0.7789,0.071400525,1.438919294
中科曙光,603019,2018,0.249950541,1.322,1.0815,0.0063,10.2061,80.3754,70.0716,2.114060437,65.948,12,0,0.7762,0.065120876,1.443580035
博通集成,603068,2021,0.027332947,10.9692,8.8958,0.3327,2.0441,91.8341,87.6996,0.095361886,8.706,17,0.104084237,0.4283,0.158134426,0.688475442
博通集成,603068,2020,0,4.5825,3.52,0.0748,29.7507,98.328,94.761,0.266313526,21.0306,16,0.181364786,1.1002,0.179761619,2.150852681
博通集成,603068,2019,0.038591984,4.9292,3.276,0.8228,33.2852,95.3201,89.7474,0.236109748,19.101,15,0.137410777,1.1833,0.119339855,0.966034599
博通集成,603068,2018,0,4.562,3.4773,0.7077,32.7929,93.1817,83.6408,0.24495326,19.6757,14,0.131964875,1.2089,0.147352937,1.079635023
